1790,2061,24GamOri,58AlpOri,6,0.2059750982048835
1791,2219,112BetTau,44KapAur,0,0.01370492529736495
1791,1910,112BetTau,123ZetTau,2,0.053397038145197084
1791,2095,112BetTau,37TheAur,3,0.07730474044329974
1829,1983,9BetLep,13GamLep,4,0.030777549102278624
1829,1865,9BetLep,11AlpLep,4,0.060810062625217945
1839,1852,32Ori,34DelOri,1,0.015922851504511688
1845,2047,119Tau,54Chi1Ori,0,0.012651240568005298
1852,2061,34DelOri,58AlpOri,2,0.11417761691083649
1852,1903,34DelOri,46EpsOri,33,0.11417761691083649
1862,1956,EpsCol,AlpCol,4,0.02127973643837717
1865,1998,11AlpLep,14ZetLep,2,0.030500872171217493
1876,1907,37Phi1Ori,40Phi2Ori,4,0.012906812580479866
1876,1879,37Phi1Ori,39LamOri,4,0.012906812580479866
1879,2159,39LamOri,67NuOri,0,0.012778387649535766
1879,1907,39LamOri,40Phi2Ori,2,0.01777432995365945
1879,2061,39LamOri,58AlpOri,4,0.03580799617434693
1887,2004,1887,53KapOri,1,0.0132510896469271
1887,1897,1887,43The2Ori,1,0.0132510896469271
1887,1899,1887,44IotOri,0,0.0132510896469271
1892,1897,42Ori,43The2Ori,5,0.013675666228598572
1892,1931,42Ori,48SigOri,2,0.017222419659366318
1897,1931,43The2Ori,48SigOri,0,0.013675666228598572
1897,1899,43The2Ori,44IotOri,5,0.013675666228598572
1899,1903,44IotOri,46EpsOri,1,0.06653680671501686
1899,1931,44IotOri,48SigOri,2,0.023517745856009107
1899,1948,44IotOri,50ZetOri,3,0.06653680671501686
1903,1931,46EpsOri,48SigOri,0,0.023517745856009107
1903,1948,46EpsOri,50ZetOri,33,0.15710895438257053
1907,2061,40Phi2Ori,58AlpOri,2,0.01777432995365945
1910,2047,123ZetTau,54Chi1Ori,0,0.012651240568005298
1922,2015,BetDor,DelDor,2,0.012778387649535773
1931,1948,48SigOri,50ZetOri,4,0.023517745856009107
1948,2298,50ZetOri,8EpsMon,0,0.01252535862107438
1948,2004,50ZetOri,53KapOri,9,0.1353352832366127
1948,2061,50ZetOri,58AlpOri,2,0.15710895438257053
1948,2491,50ZetOri,9AlpCMa,1,0.16189363436821613
1956,2106,AlpCol,GamCol,1,0.013036528203437732
1956,2040,AlpCol,BetCol,2,0.04504920239355781
1983,2035,13GamLep,15DelLep,3,0.022822691425092974
1998,2085,14ZetLep,16EtaLep,2,0.025991128778755344
2004,2227,53KapOri,5GamMon,1,0.019448214745385384
2004,2085,53KapOri,16EtaLep,1,0.025991128778755344
2012,2095,32NuAur,37TheAur,0,0.019841094744370288
2015,2736,DelDor,Gam2Vol,0,0.012651240568005309
2015,2803,DelDor,DelVol,0,0.012651240568005309
2015,2550,DelDor,AlpPic,0,0.012778387649535773
2035,2387,15DelLep,4Xi1CMa,0,0.013981783153338301
2040,2106,BetCol,GamCol,1,0.013299883542443762
2040,2120,BetCol,EtaCol,1,0.02024191144580439
2040,2282,BetCol,1ZetCMa,2,0.04504920239355781
2047,2159,54Chi1Ori,67NuOri,1,0.01252535862107438
2047,2216,54Chi1Ori,7EtaGem,0,0.01252535862107438
2047,2134,54Chi1Ori,1Gem,1,0.012651240568005298
2061,2298,58AlpOri,8EpsMon,0,0.01252535862107438
2061,2124,58AlpOri,61MuOri,3,0.017162774738471488
2061,2216,58AlpOri,7EtaGem,1,0.039163895098987066
2077,2238,33DelAur,2Lyn,0,0.011678566970395437
2085,2227,16EtaLep,5GamMon,0,0.019841094744370288
2088,2091,34BetAur,35PiAur,0,0.01499557682047771
2088,2095,34BetAur,37TheAur,4,0.07730474044329974
2088,2890,34BetAur,66AlpGem,1,0.1588174261069207
2091,2560,35PiAur,15Lyn,0,0.01370492529736495
2095,2219,37TheAur,44KapAur,0,0.013433549594245307
2106,2282,GamCol,1ZetCMa,0,0.013036528203437732
2106,2256,GamCol,KapCol,2,0.013433549594245307
2124,2385,61MuOri,13Mon,0,0.01156236328746853
2124,2199,61MuOri,70XiOri,1,0.011795938519751555
2134,2219,1Gem,44KapAur,0,0.013433549594245307
2134,2216,1Gem,7EtaGem,2,0.01560755791998283
2159,2199,67NuOri,70XiOri,3,0.011795938519751555
2199,2385,70XiOri,13Mon,0,0.01156236328746853
2199,2343,70XiOri,18NuGem,0,0.011795938519751555
2216,2286,7EtaGem,13MuGem,4,0.03762825680717622
2219,2473,44KapAur,27EpsGem,0,0.013433549594245307
2219,2286,44KapAur,13MuGem,0,0.013433549594245307
2227,2298,5GamMon,8EpsMon,1,0.01252535862107438
2227,2356,5GamMon,11BetMon,2,0.019448214745385384
2238,2560,2Lyn,15Lyn,1,0.011795938519751555
2256,2361,KapCol,LamCMa,0,0.011678566970395437
2256,2451,KapCol,NuPup,0,0.012906812580479871
2256,2296,KapCol,DelCol,1,0.01303652820343773
2282,2361,1ZetCMa,LamCMa,0,0.011562363287468532
2282,2387,1ZetCMa,4Xi1CMa,0,0.013500716782490898
2282,2294,1ZetCMa,2BetCMa,1,0.05079283386489848
2282,2538,1ZetCMa,13KapCMa,2,0.019448214745385394
2282,2618,1ZetCMa,21EpsCMa,1,0.04978706836786395
2282,2653,1ZetCMa,24Omi2CMa,1,0.04978706836786395
2286,2343,13MuGem,18NuGem,3,0.016407774526292638
2286,2421,13MuGem,24GamGem,2,0.0584256659645008
2286,2473,13MuGem,27EpsGem,5,0.05260140229737527
2294,2443,2BetCMa,8Nu3CMa,1,0.012277339903068445
2294,2491,2BetCMa,9AlpCMa,2,0.14156270715660807
